state,district,crop,district_major_crop,district_major_crop_latest_area_1000ha,district_major_crop_area_change_pct,district_major_crop_yield_change_pct,district_major_crop_analysis,current_suitability,suitability_2030_ssp245,suitability_2035_ssp245,suitability_2040_ssp245,suitability_2030_ssp585,suitability_2035_ssp585,suitability_2040_ssp585,ssp245_decline_classes_by_2040,ssp585_decline_classes_by_2040,ssp245_2040_explanation,ssp585_2040_explanation,recommendation,crop_historical_analysis,soil_type,length_of_growing_period_days,first_area_1000ha,latest_area_1000ha,area_first_year,area_latest_year,area_change_pct,first_yield_kg_ha,latest_yield_kg_ha,yield_first_year,yield_latest_year,yield_change_pct,overall_risk_score_2030_ssp245,drought_hazard_score_2030_ssp245,flood_hazard_score_2030_ssp245,ag_stress_score_2030_ssp245,temperature_change_2030_ssp245,rainfall_change_2030_ssp245,water_availability_index_2030_ssp245,heat_stress_days_2030_ssp245,climate_confidence_score_2030_ssp245,overall_risk_class_2030_ssp245,flood_hazard_class_2030_ssp245,drought_hazard_class_2030_ssp245,ag_stress_class_2030_ssp245,overall_risk_score_2035_ssp245,drought_hazard_score_2035_ssp245,flood_hazard_score_2035_ssp245,ag_stress_score_2035_ssp245,temperature_change_2035_ssp245,rainfall_change_2035_ssp245,water_availability_index_2035_ssp245,heat_stress_days_2035_ssp245,climate_confidence_score_2035_ssp245,overall_risk_class_2035_ssp245,flood_hazard_class_2035_ssp245,drought_hazard_class_2035_ssp245,ag_stress_class_2035_ssp245,overall_risk_score_2040_ssp245,drought_hazard_score_2040_ssp245,flood_hazard_score_2040_ssp245,ag_stress_score_2040_ssp245,temperature_change_2040_ssp245,rainfall_change_2040_ssp245,water_availability_index_2040_ssp245,heat_stress_days_2040_ssp245,climate_confidence_score_2040_ssp245,overall_risk_class_2040_ssp245,flood_hazard_class_2040_ssp245,drought_hazard_class_2040_ssp245,ag_stress_class_2040_ssp245,overall_risk_score_2030_ssp585,drought_hazard_score_2030_ssp585,flood_hazard_score_2030_ssp585,ag_stress_score_2030_ssp585,temperature_change_2030_ssp585,rainfall_change_2030_ssp585,water_availability_index_2030_ssp585,heat_stress_days_2030_ssp585,climate_confidence_score_2030_ssp585,overall_risk_class_2030_ssp585,flood_hazard_class_2030_ssp585,drought_hazard_class_2030_ssp585,ag_stress_class_2030_ssp585,overall_risk_score_2035_ssp585,drought_hazard_score_2035_ssp585,flood_hazard_score_2035_ssp585,ag_stress_score_2035_ssp585,temperature_change_2035_ssp585,rainfall_change_2035_ssp585,water_availability_index_2035_ssp585,heat_stress_days_2035_ssp585,climate_confidence_score_2035_ssp585,overall_risk_class_2035_ssp585,flood_hazard_class_2035_ssp585,drought_hazard_class_2035_ssp585,ag_stress_class_2035_ssp585,overall_risk_score_2040_ssp585,drought_hazard_score_2040_ssp585,flood_hazard_score_2040_ssp585,ag_stress_score_2040_ssp585,temperature_change_2040_ssp585,rainfall_change_2040_ssp585,water_availability_index_2040_ssp585,heat_stress_days_2040_ssp585,climate_confidence_score_2040_ssp585,overall_risk_class_2040_ssp585,flood_hazard_class_2040_ssp585,drought_hazard_class_2040_ssp585,ag_stress_class_2040_ssp585
Bihar,Aurangabad,Cotton,Paddy,166.65,7.13,99.15,Paddy is the major crop by latest ICRISAT area (166.65 thousand ha). Its area has increased by 7.1% and yield has increased by 99.1% from the first available positive ICRISAT year.,Marginal,Marginal,Unsuitable,Unsuitable,Marginal,Unsuitable,Unsuitable,1,1,"Cotton declines by 1 suitability class(es) because the scenario shows warming of 0.81 C, 62.3 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Cotton declines by 1 suitability class(es) because the scenario shows agricultural stress (84.2), warming of 1.51 C, 62.3 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",High risk under SSP585,Cotton area has no historical trend available and yield has no historical trend available between the first and latest positive ICRISAT observations.,USTALF/USTOLLS - 100%,186.0,0.0,0.0,,,,0.0,0.0,,,,10.97,2.05,29.28,0.0,0.307,0.32,0.994,48.1,,Low Risk,Moderate,Low,Low,11.09,1.95,29.73,0.0,0.557,1.55,0.998,55.2,,Low Risk,Moderate,Low,Low,11.21,1.84,30.18,0.0,0.807,2.79,1.002,62.3,,Low Risk,Moderate,Low,Low,17.56,8.71,29.28,14.22,0.607,0.32,0.994,48.1,,Low Risk,Moderate,Low,Low,34.08,25.16,29.73,49.57,1.057,1.55,0.998,55.2,,Moderate Risk,Moderate,Moderate,Moderate,50.29,41.3,30.18,84.24,1.507,2.79,1.002,62.3,,High Risk,Moderate,Moderate,Severe
Bihar,Aurangabad,Maize,Paddy,166.65,7.13,99.15,Paddy is the major crop by latest ICRISAT area (166.65 thousand ha). Its area has increased by 7.1% and yield has increased by 99.1% from the first available positive ICRISAT year.,Marginal,Marginal,Unsuitable,Unsuitable,Marginal,Unsuitable,Unsuitable,1,1,"Maize declines by 1 suitability class(es) because the scenario shows warming of 0.81 C, 62.3 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Maize declines by 1 suitability class(es) because the scenario shows agricultural stress (84.2), warming of 1.51 C, 62.3 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Limit to irrigated or low-risk blocks,Maize area has declined by 88.6% and yield has increased by 73.8% between the first and latest positive ICRISAT observations.,USTALF/USTOLLS - 100%,186.0,0.35,0.04,1991.0,2019.0,-88.57,1571.0,2730.0,1991.0,2019.0,73.77,10.97,2.05,29.28,0.0,0.307,0.32,0.994,48.1,,Low Risk,Moderate,Low,Low,11.09,1.95,29.73,0.0,0.557,1.55,0.998,55.2,,Low Risk,Moderate,Low,Low,11.21,1.84,30.18,0.0,0.807,2.79,1.002,62.3,,Low Risk,Moderate,Low,Low,17.56,8.71,29.28,14.22,0.607,0.32,0.994,48.1,,Low Risk,Moderate,Low,Low,34.08,25.16,29.73,49.57,1.057,1.55,0.998,55.2,,Moderate Risk,Moderate,Moderate,Moderate,50.29,41.3,30.18,84.24,1.507,2.79,1.002,62.3,,High Risk,Moderate,Moderate,Severe
Bihar,Aurangabad,Millets,Paddy,166.65,7.13,99.15,Paddy is the major crop by latest ICRISAT area (166.65 thousand ha). Its area has increased by 7.1% and yield has increased by 99.1% from the first available positive ICRISAT year.,Highly Suitable,Highly Suitable,Highly Suitable,Highly Suitable,Highly Suitable,Highly Suitable,Marginal,0,3,"Millets remains stable; projected stress is mainly warming of 0.81 C, 62.3 heat-stress days, but it is not enough to change the suitability class under this scoring rule.","Millets declines by 3 suitability class(es) because the scenario shows agricultural stress (84.2), warming of 1.51 C, 62.3 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Prefer hardy short-duration varieties,Millets area has increased by 20500.0% and yield has increased by 0.0% between the first and latest positive ICRISAT observations.,USTALF/USTOLLS - 100%,186.0,0.01,2.06,1993.0,1999.0,20500.0,1379.0,1379.0,1999.0,1999.0,0.0,10.97,2.05,29.28,0.0,0.307,0.32,0.994,48.1,,Low Risk,Moderate,Low,Low,11.09,1.95,29.73,0.0,0.557,1.55,0.998,55.2,,Low Risk,Moderate,Low,Low,11.21,1.84,30.18,0.0,0.807,2.79,1.002,62.3,,Low Risk,Moderate,Low,Low,17.56,8.71,29.28,14.22,0.607,0.32,0.994,48.1,,Low Risk,Moderate,Low,Low,34.08,25.16,29.73,49.57,1.057,1.55,0.998,55.2,,Moderate Risk,Moderate,Moderate,Moderate,50.29,41.3,30.18,84.24,1.507,2.79,1.002,62.3,,High Risk,Moderate,Moderate,Severe
Bihar,Aurangabad,Paddy,Paddy,166.65,7.13,99.15,Paddy is the major crop by latest ICRISAT area (166.65 thousand ha). Its area has increased by 7.1% and yield has increased by 99.1% from the first available positive ICRISAT year.,Highly Suitable,Suitable,Suitable,Suitable,Suitable,Moderate,Unsuitable,1,4,"Paddy declines by 1 suitability class(es) because the scenario shows warming of 0.81 C, 62.3 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Paddy declines by 4 suitability class(es) because the scenario shows agricultural stress (84.2), warming of 1.51 C, 62.3 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Shift area to short-duration paddy or millets,Paddy area has increased by 7.1% and yield has increased by 99.1% between the first and latest positive ICRISAT observations.,USTALF/USTOLLS - 100%,186.0,155.56,166.65,1990.0,2019.0,7.13,1643.0,3272.0,1990.0,2019.0,99.15,10.97,2.05,29.28,0.0,0.307,0.32,0.994,48.1,,Low Risk,Moderate,Low,Low,11.09,1.95,29.73,0.0,0.557,1.55,0.998,55.2,,Low Risk,Moderate,Low,Low,11.21,1.84,30.18,0.0,0.807,2.79,1.002,62.3,,Low Risk,Moderate,Low,Low,17.56,8.71,29.28,14.22,0.607,0.32,0.994,48.1,,Low Risk,Moderate,Low,Low,34.08,25.16,29.73,49.57,1.057,1.55,0.998,55.2,,Moderate Risk,Moderate,Moderate,Moderate,50.29,41.3,30.18,84.24,1.507,2.79,1.002,62.3,,High Risk,Moderate,Moderate,Severe
Bihar,Aurangabad,Turmeric,Paddy,166.65,7.13,99.15,Paddy is the major crop by latest ICRISAT area (166.65 thousand ha). Its area has increased by 7.1% and yield has increased by 99.1% from the first available positive ICRISAT year.,Moderate,Marginal,Marginal,Marginal,Marginal,Unsuitable,Unsuitable,1,2,"Turmeric declines by 1 suitability class(es) because the scenario shows warming of 0.81 C, 62.3 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Turmeric declines by 2 suitability class(es) because the scenario shows agricultural stress (84.2), warming of 1.51 C, 62.3 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Avoid expansion under high heat stress,Turmeric area has declined by 32.1% and yield has no historical trend available between the first and latest positive ICRISAT observations.,USTALF/USTOLLS - 100%,186.0,2.87,1.95,1990.0,2019.0,-32.06,0.0,0.0,,,,10.97,2.05,29.28,0.0,0.307,0.32,0.994,48.1,,Low Risk,Moderate,Low,Low,11.09,1.95,29.73,0.0,0.557,1.55,0.998,55.2,,Low Risk,Moderate,Low,Low,11.21,1.84,30.18,0.0,0.807,2.79,1.002,62.3,,Low Risk,Moderate,Low,Low,17.56,8.71,29.28,14.22,0.607,0.32,0.994,48.1,,Low Risk,Moderate,Low,Low,34.08,25.16,29.73,49.57,1.057,1.55,0.998,55.2,,Moderate Risk,Moderate,Moderate,Moderate,50.29,41.3,30.18,84.24,1.507,2.79,1.002,62.3,,High Risk,Moderate,Moderate,Severe
Bihar,Banka,Cotton,Paddy,102.08,10.69,139.84,Paddy is the major crop by latest ICRISAT area (102.08 thousand ha). Its area has increased by 10.7% and yield has increased by 139.8% from the first available positive ICRISAT year.,Marginal,Marginal,Marginal,Marginal,Marginal,Unsuitable,Unsuitable,0,1,"Cotton remains stable; projected stress is mainly 33.3 heat-stress days, soil-moisture deficit (0.00), but it is not enough to change the suitability class under this scoring rule.","Cotton declines by 1 suitability class(es) because the scenario shows agricultural stress (100.0), 33.3 heat-stress days, soil-moisture deficit (0.01); this affects water demand, heat tolerance, and soil-moisture reliability.",High risk under SSP585,Cotton area has no historical trend available and yield has no historical trend available between the first and latest positive ICRISAT observations.,,0.0,0.0,0.0,,,,0.0,0.0,,,,9.72,3.36,24.42,0.0,,3.0,1.01,33.3,,Low Risk,Low,Low,Low,9.97,3.54,24.94,0.0,,4.27,1.014,33.3,,Low Risk,Low,Low,Low,27.59,21.26,25.47,37.46,,5.54,1.018,33.3,,Moderate Risk,Moderate,Low,Moderate,26.51,20.31,24.42,36.18,,3.0,1.01,33.3,,Moderate Risk,Low,Low,Moderate,37.67,31.51,24.94,59.71,,4.27,1.014,33.3,,Moderate Risk,Low,Moderate,High,54.21,43.71,25.47,100.0,,5.54,1.018,33.3,,High Risk,Moderate,Moderate,Severe
Bihar,Banka,Maize,Paddy,102.08,10.69,139.84,Paddy is the major crop by latest ICRISAT area (102.08 thousand ha). Its area has increased by 10.7% and yield has increased by 139.8% from the first available positive ICRISAT year.,Moderate,Moderate,Moderate,Moderate,Moderate,Unsuitable,Unsuitable,0,2,"Maize remains stable; projected stress is mainly 33.3 heat-stress days, soil-moisture deficit (0.00), but it is not enough to change the suitability class under this scoring rule.","Maize declines by 2 suitability class(es) because the scenario shows agricultural stress (100.0), 33.3 heat-stress days, soil-moisture deficit (0.01); this affects water demand, heat tolerance, and soil-moisture reliability.",Limit to irrigated or low-risk blocks,Maize area has declined by 80.7% and yield has increased by 219.8% between the first and latest positive ICRISAT observations.,,0.0,17.57,3.39,1992.0,2019.0,-80.71,1275.0,4077.0,1992.0,2019.0,219.76,9.72,3.36,24.42,0.0,,3.0,1.01,33.3,,Low Risk,Low,Low,Low,9.97,3.54,24.94,0.0,,4.27,1.014,33.3,,Low Risk,Low,Low,Low,27.59,21.26,25.47,37.46,,5.54,1.018,33.3,,Moderate Risk,Moderate,Low,Moderate,26.51,20.31,24.42,36.18,,3.0,1.01,33.3,,Moderate Risk,Low,Low,Moderate,37.67,31.51,24.94,59.71,,4.27,1.014,33.3,,Moderate Risk,Low,Moderate,High,54.21,43.71,25.47,100.0,,5.54,1.018,33.3,,High Risk,Moderate,Moderate,Severe
Bihar,Banka,Millets,Paddy,102.08,10.69,139.84,Paddy is the major crop by latest ICRISAT area (102.08 thousand ha). Its area has increased by 10.7% and yield has increased by 139.8% from the first available positive ICRISAT year.,Marginal,Moderate,Moderate,Marginal,Moderate,Unsuitable,Unsuitable,0,1,"Millets remains stable; projected stress is mainly 33.3 heat-stress days, soil-moisture deficit (0.00), but it is not enough to change the suitability class under this scoring rule.","Millets declines by 1 suitability class(es) because the scenario shows agricultural stress (100.0), 33.3 heat-stress days, soil-moisture deficit (0.01); this affects water demand, heat tolerance, and soil-moisture reliability.",Prefer hardy short-duration varieties,Millets area has increased by 10600.0% and yield has increased by 49.9% between the first and latest positive ICRISAT observations.,,0.0,0.01,1.07,1995.0,1999.0,10600.0,455.0,682.0,1996.0,1999.0,49.89,9.72,3.36,24.42,0.0,,3.0,1.01,33.3,,Low Risk,Low,Low,Low,9.97,3.54,24.94,0.0,,4.27,1.014,33.3,,Low Risk,Low,Low,Low,27.59,21.26,25.47,37.46,,5.54,1.018,33.3,,Moderate Risk,Moderate,Low,Moderate,26.51,20.31,24.42,36.18,,3.0,1.01,33.3,,Moderate Risk,Low,Low,Moderate,37.67,31.51,24.94,59.71,,4.27,1.014,33.3,,Moderate Risk,Low,Moderate,High,54.21,43.71,25.47,100.0,,5.54,1.018,33.3,,High Risk,Moderate,Moderate,Severe
Bihar,Banka,Paddy,Paddy,102.08,10.69,139.84,Paddy is the major crop by latest ICRISAT area (102.08 thousand ha). Its area has increased by 10.7% and yield has increased by 139.8% from the first available positive ICRISAT year.,Suitable,Suitable,Suitable,Suitable,Suitable,Marginal,Unsuitable,0,3,"Paddy remains stable; projected stress is mainly 33.3 heat-stress days, soil-moisture deficit (0.00), but it is not enough to change the suitability class under this scoring rule.","Paddy declines by 3 suitability class(es) because the scenario shows agricultural stress (100.0), 33.3 heat-stress days, soil-moisture deficit (0.01); this affects water demand, heat tolerance, and soil-moisture reliability.",Shift area to short-duration paddy or millets,Paddy area has increased by 10.7% and yield has increased by 139.8% between the first and latest positive ICRISAT observations.,,0.0,92.22,102.08,1992.0,2019.0,10.69,901.0,2161.0,1992.0,2019.0,139.84,9.72,3.36,24.42,0.0,,3.0,1.01,33.3,,Low Risk,Low,Low,Low,9.97,3.54,24.94,0.0,,4.27,1.014,33.3,,Low Risk,Low,Low,Low,27.59,21.26,25.47,37.46,,5.54,1.018,33.3,,Moderate Risk,Moderate,Low,Moderate,26.51,20.31,24.42,36.18,,3.0,1.01,33.3,,Moderate Risk,Low,Low,Moderate,37.67,31.51,24.94,59.71,,4.27,1.014,33.3,,Moderate Risk,Low,Moderate,High,54.21,43.71,25.47,100.0,,5.54,1.018,33.3,,High Risk,Moderate,Moderate,Severe
Bihar,Banka,Turmeric,Paddy,102.08,10.69,139.84,Paddy is the major crop by latest ICRISAT area (102.08 thousand ha). Its area has increased by 10.7% and yield has increased by 139.8% from the first available positive ICRISAT year.,Suitable,Suitable,Suitable,Suitable,Suitable,Marginal,Unsuitable,0,3,"Turmeric remains stable; projected stress is mainly 33.3 heat-stress days, soil-moisture deficit (0.00), but it is not enough to change the suitability class under this scoring rule.","Turmeric declines by 3 suitability class(es) because the scenario shows agricultural stress (100.0), 33.3 heat-stress days, soil-moisture deficit (0.01); this affects water demand, heat tolerance, and soil-moisture reliability.",Avoid expansion under high heat stress,Turmeric area has increased by 265.9% and yield has no historical trend available between the first and latest positive ICRISAT observations.,,0.0,2.96,10.83,1992.0,2019.0,265.88,0.0,0.0,,,,9.72,3.36,24.42,0.0,,3.0,1.01,33.3,,Low Risk,Low,Low,Low,9.97,3.54,24.94,0.0,,4.27,1.014,33.3,,Low Risk,Low,Low,Low,27.59,21.26,25.47,37.46,,5.54,1.018,33.3,,Moderate Risk,Moderate,Low,Moderate,26.51,20.31,24.42,36.18,,3.0,1.01,33.3,,Moderate Risk,Low,Low,Moderate,37.67,31.51,24.94,59.71,,4.27,1.014,33.3,,Moderate Risk,Low,Moderate,High,54.21,43.71,25.47,100.0,,5.54,1.018,33.3,,High Risk,Moderate,Moderate,Severe
Bihar,Begusarai,Cotton,Maize,62.21,-23.63,154.93,Maize is the major crop by latest ICRISAT area (62.21 thousand ha). Its area has declined by 23.6% and yield has increased by 154.9% from the first available positive ICRISAT year.,Marginal,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,1,1,"Cotton declines by 1 suitability class(es) because the scenario shows warming of 0.97 C, 83.0 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Cotton declines by 1 suitability class(es) because the scenario shows agricultural stress (55.2), warming of 1.67 C, 83.0 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",High risk under SSP585,Cotton area has no historical trend available and yield has no historical trend available between the first and latest positive ICRISAT observations.,INCEPTISOLS - 100%,231.0,0.0,0.0,,,,0.0,0.0,,,,11.35,12.51,19.91,0.0,0.467,5.86,1.044,65.8,,Low Risk,Low,Low,Low,9.76,7.82,20.06,0.0,0.717,7.17,1.048,74.4,,Low Risk,Low,Low,Low,8.18,3.14,20.22,0.0,0.967,8.47,1.052,83.0,,Low Risk,Low,Low,Low,11.53,13.02,19.91,0.0,0.767,5.86,1.044,65.8,,Low Risk,Low,Low,Low,9.92,8.28,20.06,0.0,1.217,7.16,1.048,74.4,,Low Risk,Low,Low,Low,33.83,29.11,20.22,55.23,1.667,8.47,1.052,83.0,,Moderate Risk,Low,Moderate,High
Bihar,Begusarai,Maize,Maize,62.21,-23.63,154.93,Maize is the major crop by latest ICRISAT area (62.21 thousand ha). Its area has declined by 23.6% and yield has increased by 154.9% from the first available positive ICRISAT year.,Highly Suitable,Suitable,Suitable,Suitable,Suitable,Suitable,Marginal,1,3,"Maize declines by 1 suitability class(es) because the scenario shows warming of 0.97 C, 83.0 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Maize declines by 3 suitability class(es) because the scenario shows agricultural stress (55.2), warming of 1.67 C, 83.0 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Limit to irrigated or low-risk blocks,Maize area has declined by 23.6% and yield has increased by 154.9% between the first and latest positive ICRISAT observations.,INCEPTISOLS - 100%,231.0,81.46,62.21,1990.0,2019.0,-23.63,1784.0,4548.0,1990.0,2019.0,154.93,11.35,12.51,19.91,0.0,0.467,5.86,1.044,65.8,,Low Risk,Low,Low,Low,9.76,7.82,20.06,0.0,0.717,7.17,1.048,74.4,,Low Risk,Low,Low,Low,8.18,3.14,20.22,0.0,0.967,8.47,1.052,83.0,,Low Risk,Low,Low,Low,11.53,13.02,19.91,0.0,0.767,5.86,1.044,65.8,,Low Risk,Low,Low,Low,9.92,8.28,20.06,0.0,1.217,7.16,1.048,74.4,,Low Risk,Low,Low,Low,33.83,29.11,20.22,55.23,1.667,8.47,1.052,83.0,,Moderate Risk,Low,Moderate,High
Bihar,Begusarai,Millets,Maize,62.21,-23.63,154.93,Maize is the major crop by latest ICRISAT area (62.21 thousand ha). Its area has declined by 23.6% and yield has increased by 154.9% from the first available positive ICRISAT year.,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Marginal,0,1,"Millets remains stable; projected stress is mainly warming of 0.97 C, 83.0 heat-stress days, but it is not enough to change the suitability class under this scoring rule.","Millets declines by 1 suitability class(es) because the scenario shows agricultural stress (55.2), warming of 1.67 C, 83.0 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Prefer hardy short-duration varieties,Millets area has increased by 266.7% and yield has increased by 6.4% between the first and latest positive ICRISAT observations.,INCEPTISOLS - 100%,231.0,0.03,0.11,1999.0,2018.0,266.67,1000.0,1064.0,1999.0,2018.0,6.4,11.35,12.51,19.91,0.0,0.467,5.86,1.044,65.8,,Low Risk,Low,Low,Low,9.76,7.82,20.06,0.0,0.717,7.17,1.048,74.4,,Low Risk,Low,Low,Low,8.18,3.14,20.22,0.0,0.967,8.47,1.052,83.0,,Low Risk,Low,Low,Low,11.53,13.02,19.91,0.0,0.767,5.86,1.044,65.8,,Low Risk,Low,Low,Low,9.92,8.28,20.06,0.0,1.217,7.16,1.048,74.4,,Low Risk,Low,Low,Low,33.83,29.11,20.22,55.23,1.667,8.47,1.052,83.0,,Moderate Risk,Low,Moderate,High
Bihar,Begusarai,Paddy,Maize,62.21,-23.63,154.93,Maize is the major crop by latest ICRISAT area (62.21 thousand ha). Its area has declined by 23.6% and yield has increased by 154.9% from the first available positive ICRISAT year.,Moderate,Marginal,Marginal,Unsuitable,Marginal,Unsuitable,Unsuitable,2,2,"Paddy declines by 2 suitability class(es) because the scenario shows warming of 0.97 C, 83.0 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Paddy declines by 2 suitability class(es) because the scenario shows agricultural stress (55.2), warming of 1.67 C, 83.0 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Shift area to short-duration paddy or millets,Paddy area has declined by 50.6% and yield has increased by 87.2% between the first and latest positive ICRISAT observations.,INCEPTISOLS - 100%,231.0,22.35,11.03,1990.0,2019.0,-50.65,1126.0,2108.0,1990.0,2019.0,87.21,11.35,12.51,19.91,0.0,0.467,5.86,1.044,65.8,,Low Risk,Low,Low,Low,9.76,7.82,20.06,0.0,0.717,7.17,1.048,74.4,,Low Risk,Low,Low,Low,8.18,3.14,20.22,0.0,0.967,8.47,1.052,83.0,,Low Risk,Low,Low,Low,11.53,13.02,19.91,0.0,0.767,5.86,1.044,65.8,,Low Risk,Low,Low,Low,9.92,8.28,20.06,0.0,1.217,7.16,1.048,74.4,,Low Risk,Low,Low,Low,33.83,29.11,20.22,55.23,1.667,8.47,1.052,83.0,,Moderate Risk,Low,Moderate,High
Bihar,Begusarai,Turmeric,Maize,62.21,-23.63,154.93,Maize is the major crop by latest ICRISAT area (62.21 thousand ha). Its area has declined by 23.6% and yield has increased by 154.9% from the first available positive ICRISAT year.,Suitable,Moderate,Moderate,Moderate,Moderate,Moderate,Unsuitable,1,3,"Turmeric declines by 1 suitability class(es) because the scenario shows warming of 0.97 C, 83.0 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Turmeric declines by 3 suitability class(es) because the scenario shows agricultural stress (55.2), warming of 1.67 C, 83.0 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Avoid expansion under high heat stress,Turmeric area has increased by 66.8% and yield has no historical trend available between the first and latest positive ICRISAT observations.,INCEPTISOLS - 100%,231.0,7.92,13.21,1990.0,2019.0,66.79,0.0,0.0,,,,11.35,12.51,19.91,0.0,0.467,5.86,1.044,65.8,,Low Risk,Low,Low,Low,9.76,7.82,20.06,0.0,0.717,7.17,1.048,74.4,,Low Risk,Low,Low,Low,8.18,3.14,20.22,0.0,0.967,8.47,1.052,83.0,,Low Risk,Low,Low,Low,11.53,13.02,19.91,0.0,0.767,5.86,1.044,65.8,,Low Risk,Low,Low,Low,9.92,8.28,20.06,0.0,1.217,7.16,1.048,74.4,,Low Risk,Low,Low,Low,33.83,29.11,20.22,55.23,1.667,8.47,1.052,83.0,,Moderate Risk,Low,Moderate,High
Bihar,Bhagalpur,Cotton,Maize,34.08,-23.26,362.57,Maize is the major crop by latest ICRISAT area (34.08 thousand ha). Its area has declined by 23.3% and yield has increased by 362.6% from the first available positive ICRISAT year.,Moderate,Marginal,Marginal,Marginal,Marginal,Unsuitable,Unsuitable,1,2,"Cotton declines by 1 suitability class(es) because the scenario shows warming of 1.06 C, 86.1 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Cotton declines by 2 suitability class(es) because the scenario shows agricultural stress (64.0), warming of 1.76 C, 86.1 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",High risk under SSP585,Cotton area has no historical trend available and yield has increased by 0.0% between the first and latest positive ICRISAT observations.,INCEPTISOLS - 60% ; USTALF/USTOLLS - 40%,210.0,0.0,0.0,,,,333.0,333.0,1990.0,1990.0,0.0,17.32,22.25,27.23,0.0,0.557,4.1,1.028,68.5,,Low Risk,Moderate,Low,Low,16.02,18.22,27.55,0.0,0.807,5.38,1.032,77.3,,Low Risk,Moderate,Low,Low,14.72,14.2,27.87,0.0,1.057,6.66,1.037,86.1,,Low Risk,Moderate,Low,Low,17.68,23.28,27.23,0.0,0.857,4.1,1.028,68.5,,Low Risk,Moderate,Low,Low,35.73,38.99,27.55,41.48,1.307,5.38,1.032,77.3,,Moderate Risk,Moderate,Moderate,Moderate,44.87,45.45,27.87,64.01,1.757,6.66,1.037,86.1,,Moderate Risk,Moderate,Moderate,High
Bihar,Bhagalpur,Maize,Maize,34.08,-23.26,362.57,Maize is the major crop by latest ICRISAT area (34.08 thousand ha). Its area has declined by 23.3% and yield has increased by 362.6% from the first available positive ICRISAT year.,Highly Suitable,Suitable,Suitable,Suitable,Suitable,Moderate,Unsuitable,1,4,"Maize declines by 1 suitability class(es) because the scenario shows warming of 1.06 C, 86.1 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Maize declines by 4 suitability class(es) because the scenario shows agricultural stress (64.0), warming of 1.76 C, 86.1 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Limit to irrigated or low-risk blocks,Maize area has declined by 23.3% and yield has increased by 362.6% between the first and latest positive ICRISAT observations.,INCEPTISOLS - 60% ; USTALF/USTOLLS - 40%,210.0,44.41,34.08,1990.0,2019.0,-23.26,1106.0,5116.0,1990.0,2019.0,362.57,17.32,22.25,27.23,0.0,0.557,4.1,1.028,68.5,,Low Risk,Moderate,Low,Low,16.02,18.22,27.55,0.0,0.807,5.38,1.032,77.3,,Low Risk,Moderate,Low,Low,14.72,14.2,27.87,0.0,1.057,6.66,1.037,86.1,,Low Risk,Moderate,Low,Low,17.68,23.28,27.23,0.0,0.857,4.1,1.028,68.5,,Low Risk,Moderate,Low,Low,35.73,38.99,27.55,41.48,1.307,5.38,1.032,77.3,,Moderate Risk,Moderate,Moderate,Moderate,44.87,45.45,27.87,64.01,1.757,6.66,1.037,86.1,,Moderate Risk,Moderate,Moderate,High
